Start Position (X),Start Position (Y),Start Position (Z),Destination Position (X),Destination Position (Y),Destination Position (Z),Static Object Count,Dynamic Object Count,Obstacle Position (X),Obstacle Position (Y),Obstacle Position (Z),Obstacle Velocity (X),Obstacle Velocity (Y),Obstacle Velocity (Z),Path Length (m),Obstacle Height (m),Obstacle Width (m),Obstacle Depth (m),Energy Efficiency (%),Collision Avoidance Rate (%),Daily Success Rate (%),Computation Time (ms),Pathfinding Algorithm,Pathfinding Success,StartDest_Distance,StartDest_DistanceXY,StartDest_DeltaZ,Obstacle_Speed,Obstacle_Volume,Total_Obstacle_Count,Dynamic_Obstacle_Ratio,Obstacle_Density_PerMeter
9.972256274973056,3.946703395814684,1.2300062516129555,7.352936059619415,13.875176147103424,7.274163116574106,0,3,13.542458574790412,7.286382163672791,6.543964468833715,0.9510657999992764,0.6448779682438739,0.4913044155991444,24.74660380805436,1.22781086915852,1.2928391717430272,1.929440063504909,94.3110853035508,98.36044173255146,86.56640649215612,198,MABC,1,11.91500070381451,10.268174597446386,6.04415686496115,1.2497094776954472,3.062719813272655,3,1.0,0.1212287562070873
8.556764962657818,2.28847184441849,3.747037392373532,10.73365001483632,14.826779340326366,7.48070982787234,7,0,0.1295211572095489,11.71323431738518,9.20199226702873,-0.1671255995897886,0.3214243125294538,0.1474274953780971,19.183101880137443,1.2967887136439158,1.3196987393278092,2.5095520319307987,89.23939497791757,94.51085812721492,75.6521475632867,176,MABC,1,13.262288386547075,12.72587849196816,3.7336724354988076,0.3911258379559412,4.294773141424251,7,0.0,0.36490448957308286
9.463719465469428,1.9850495892312117,2.8827026740458344,9.551351961342352,6.801690006296669,6.816891667690114,1,0,17.522477258386285,6.533118436302456,5.78891769378902,0.91277033167821,0.3318027572781934,0.8955234096327838,17.52870941065489,4.619934421740911,1.9314627397700683,1.381383176967239,81.97692930541656,91.93142742693446,92.46253508564796,192,MABC,1,6.219770687039291,4.817437530642346,3.9341889936442795,1.3210620444663785,12.326401458031112,1,0.0,0.05704926566882022
1.92063597763789,1.930737486339794,0.3906951876509218,8.253523861478484,12.912659900292198,7.305569296972763,6,2,1.3064241026524082,19.877763369118775,2.427482041247644,-0.4204758620968334,-0.1766494991106113,0.1480840430063679,8.034678016390885,4.410975388906349,2.440394936293731,1.354305321212454,74.72307423222671,89.9953032872114,94.67858932270047,193,MABC,0,14.440345314539217,12.677069411159868,6.9148741093218415,0.4795142124434029,14.578449429246808,8,0.25,0.9956839569276901
5.2920766667543,3.966650966433896,2.446594341694136,12.307908334207806,8.365419846491521,7.991247875288648,2,3,11.593753001648547,15.563526527589795,6.346763527564288,-0.7497732242936761,0.5170741857364323,-0.0973832361678068,28.67279382356461,4.790974775494075,1.7686018270322434,2.790823911958027,71.01441944678362,90.05055197521996,91.30182848320156,199,MABC,0,9.965653237686377,8.280764556863506,5.544653533594513,0.915974397081733,23.6475628831861,5,0.6,0.17438133272840584
1.138230293265683,0.560304622417942,3.060841856641907,10.27850619357842,13.910157247249243,5.899674225418641,9,4,16.37409884610767,17.601955140942632,4.780799705638319,-0.720658516863308,0.3629051209121463,0.4891945598079414,7.762911801653825,1.839197242184928,2.051150565480945,2.412150047508505,75.57102542603363,87.8498275562367,87.20589308326609,175,MABC,0,16.426264878436836,16.179097893224856,2.838832368776734,0.943588968808754,9.099764807366661,13,0.3076923076923077,1.6746293571479784
9.32596598308385,1.2631112657608257,3.984843249611589,8.015200496186985,9.26821204949579,7.027211352494293,0,4,9.59662289379384,11.296658674539268,0.2854516416632613,0.0291856905495733,0.7697047145486144,0.8582185593255727,17.656162339308317,4.853801388566975,1.9774525608248896,1.9443915751573173,80.07178376959122,97.03700944068814,86.44917890354802,144,MABC,1,8.663472074915013,8.111704180959396,3.042368102882704,1.1531852616566347,18.66258530171259,4,1.0,0.22654979735288844
0.812754468336937,8.265690557652093,4.180134533693436,9.057509683779498,8.59698979777538,5.046857736828226,2,2,15.457491007668612,16.254035665775884,1.1060226113888671,0.8449026377550259,0.9998850823328648,-0.1778623348310828,27.612167975760407,3.597823851147304,1.647945062061341,2.4067981698936416,83.94247906229937,97.74283831367904,79.23819328148896,103,ABC,1,8.296804014795445,8.251408834197562,0.8667232031347902,1.3210850295528915,14.269944977603068,4,0.5,0.14486367037573566
1.3708986500260745,7.545246777509327,3.3142605836398986,5.258220065324176,8.849968960064668,5.690837237609499,1,2,11.418185614123855,14.011317022537316,8.159286316343113,0.1239927905026179,0.5159528545975756,0.0652340271544222,13.68988416359458,1.899095973623924,1.2879426962797325,1.7227126214918551,78.72363642277637,81.57759292200933,91.81208910460217,126,ABC,0,4.7393759453835855,4.100435069536793,2.3765766539696007,0.5346372962699075,4.213628950247373,3,0.6666666666666666,0.21913991120376902
6.854693016833448,0.7809419518229055,3.221117128795993,8.31340426675197,8.275423061520076,5.807805267827294,5,0,10.626453324659696,5.870144352153219,8.828302436381676,0.6255390614267753,0.6866966883318675,0.85619076308568,13.678753174211792,2.923577947514571,2.529269245945472,1.0010279100954145,70.16786881217209,93.62307865552852,83.50640100212875,124,MABC,0,8.061392010245612,7.635121846719056,2.586688139031301,1.2632949306990366,7.4021166882050276,5,0.0,0.3655303912805718
9.30215456859254,3.430459766503514,1.9117726493860103,6.664130069827198,14.60683074350803,6.170427916115974,0,2,9.683942181865124,4.3395166853747895,7.416025129335954,0.5070866043427527,-0.8468136747195982,0.887186978501016,21.816904960666417,3.392548995109413,1.201912395857123,2.3034260737400434,83.95821512922686,90.43635896040232,84.85359738983817,152,MABC,1,12.24771758951691,11.483485597662193,4.2586552667299635,1.3271514453210436,9.39232736442271,2,1.0,0.09167203155561202
1.3065989424349411,6.746536955574284,2.681055252713063,10.657585386541912,13.702304011890336,7.676572051933718,2,2,11.226299181188644,16.68044392341443,0.6347134881783678,-0.8084286086731312,-0.6227234288238821,0.345500669885411,18.623659754236712,3.194799798578446,1.489643741763654,2.286490913771065,73.86459543973366,91.72074943790328,84.30099305406951,135,ABC,0,12.679859262267062,11.654340085118676,4.995516799220654,1.0773634470403266,10.881669835124463,4,0.5,0.21478055617344688
3.366935191398298,1.9622142051526303,3.4580740802533683,12.397206307218635,7.1806173302685234,5.782124283537461,0,0,1.0968083068573886,2.812617569468652,4.472645482192315,0.5895862292843925,0.7986129366965624,0.4355195963111788,13.518815547759996,2.205596310624394,2.029813834800013,2.656021275753962,92.10130003491422,80.86294277045035,81.57747750165454,134,MABC,0,10.68544509830186,10.429646571262058,2.3240502032840924,1.0840073169457611,11.890874198932963,0,0.0,0.0
8.644225488097407,8.9615053226687,4.791926423400729,5.57726533529899,10.73767806966293,6.713650054379363,7,4,11.0950803899476,9.232120120784543,3.554039382401992,0.0619143318737533,0.560223853225039,0.6927140141405457,29.480373256602277,2.6043503312069345,1.719287807118283,2.0033513170884083,83.8382929179917,89.31143862917875,87.92877990369118,174,ABC,0,4.031631917707769,3.5441549353856296,1.9217236309786339,0.8930491899108309,8.970261490277917,11,0.36363636363636365,0.37312960403364276
2.017033791491923,4.754899745444194,0.5613533998252546,12.3024164054312,12.867382549861505,5.855346271052027,5,0,16.216331267282495,13.655977167885393,2.9831667963493147,0.6916262655087888,-0.8129325611248612,-0.3537510582008611,28.473754123400333,2.955376961562744,2.145573218382624,1.8621993859792385,79.07373785686474,81.13462220931982,75.98182090375545,129,ABC,0,14.128971416479361,13.099674529051892,5.293992871226773,1.1244314346623758,11.808164703012277,5,0.0,0.17560030821123424
0.2534702725860038,4.986072562106418,1.6883381026370987,10.198051058336386,9.076010284321578,5.5203728804959145,2,0,19.613200396994785,0.2585779941112998,0.5816774044897899,-0.1234628672781303,-0.6002018843662296,-0.2831449840938205,14.1120021749557,2.6051592746364984,1.540818901127735,2.987954240592365,85.10962977769083,84.53229449707413,93.2692400789143,174,ABC,0,11.415198995840314,10.75277999290947,3.8320347778588157,0.6750233059760232,11.993883326753451,2,0.0,0.14172333416652683
4.657342874980259,9.65519149767367,0.9519681410887582,12.24118358030516,13.464115069305812,8.857011352428287,2,0,13.356872132942245,19.753956509324148,6.665049233233889,0.2368956113996405,-0.1540867588351862,0.4421601718495218,29.8521942511994,4.5681779637601245,1.7452482585896494,2.1495390458277983,81.55699960176088,86.80786622121016,87.12049821927603,120,MABC,0,11.597941489394703,8.486609371137442,7.905043211339529,0.5247550643097605,17.13742496241657,2,0.0,0.06699675016082425
2.830236793017422,9.52224513465798,3.281254336582788,6.629522194919344,10.90467431795915,6.606288414850712,2,2,12.47942029018358,3.107644248899084,7.84349673913121,-0.3718556310006127,0.9254140049293094,-0.4676118655209877,29.770195249232007,1.4104587322114934,1.284300153556956,2.3635277123337923,76.81440459199992,88.92637826962125,76.93758501552634,193,MABC,0,5.2346472310549075,4.0429791011020315,3.325034078267924,1.1015119371128874,4.281417867476233,4,0.5,0.13436257191169043
2.396797666849503,3.703176399403145,4.031008576133398,14.221777252435492,12.401023401919485,9.81427647559613,5,1,9.664400557018856,4.2778158932644805,5.677034908350285,-0.1005394691971357,0.6214905523252132,0.0007448268114442,5.310085714140265,1.530238734366331,2.1425253730654603,1.2130826766739633,92.26766195616632,81.58899248997942,82.55009157534869,185,ABC,0,15.77747990889749,14.679328481872318,5.783267899462731,0.6295706840879104,3.9771829190732877,6,0.16666666666666666,1.1299252635456631
9.845997262783207,1.8999256370111484,4.546445388630913,5.525741537128129,13.74652475016317,8.692159729243718,3,0,18.568987337091883,10.4122432979138,3.790621221552307,0.99984020206882,0.3554249395091462,-0.5876944949967333,9.394306327116512,4.50433115734859,2.2476778609805983,2.5224738625901777,76.7872422974966,86.64301607346292,90.5239353248273,104,MABC,0,13.27378873859127,12.60977874836786,4.145714340612805,1.2130095369565583,25.538245351616844,3,0.0,0.3193423649961838
0.0057331173892871,9.533805631640382,4.679557265536326,14.433707168555998,9.988544531578238,5.8997390388836255,5,4,3.306573765817087,16.121261338282043,1.0290853183674142,-0.4378583030566652,0.4138853584481767,-0.4439841367475077,5.68198025115285,2.255883735680172,2.1305252947961906,2.651719699502579,72.95582187905028,94.18779537427773,76.00639994827003,144,ABC,0,14.486616797867804,14.435138471391836,1.2201817733472993,0.7484269484571409,12.744741256217688,9,0.4444444444444444,1.5839548189513573
1.9486394448262367,4.61122055045461,2.291556834979043,10.991696137671934,11.789620023230054,9.923852949146326,5,1,0.4959593788201188,8.896027446161611,6.541625368761579,-0.4762817137505266,-0.7243428637817921,0.9716751678697996,29.88573789772333,4.35094659456208,1.423046135698008,1.908404686573112,92.9982245326956,98.66455808547693,84.31469163714938,106,MABC,1,13.840456542870871,11.54583445839945,7.632296114167283,1.3021787461863865,11.8160741406128,6,0.16666666666666666,0.20076465973614374
2.7439534433439103,9.041675614271558,2.990590522067211,10.048465731009744,14.30854600610756,9.796004276476424,0,3,15.150622365501158,15.040585441157097,0.6401939101402088,0.6696802805837032,0.8959626384784618,0.8318395627599031,19.3694758273867,3.59161972056546,2.674537684999554,1.3305246815497076,75.21818018171915,90.64815757352775,92.33063576679984,187,ABC,0,11.28758077950107,9.005321953437305,6.805413754409213,1.3939791196156923,12.78091669967203,3,1.0,0.15488286966228942
1.2511790684343382,8.074128444046103,1.1517423449396935,11.727544574472294,8.37827263639532,9.950628146987944,8,4,14.974258129674036,16.067251266212672,3.68345759356572,0.0179370547119601,-0.974631469954352,0.6547581446026991,24.250746844156755,1.4247167000103795,2.5482962794236474,1.7566609811893312,81.013464826788,98.15027578988835,87.84001498348927,194,MABC,1,13.684558058751037,10.480779451254648,8.79888580204825,1.1742812559522058,6.377733825348013,12,0.3333333333333333,0.49483012119651126
3.1396221144956704,0.8481949773360009,1.8653973000375927,12.586661638369309,13.429344117248371,7.524264490808831,2,0,4.536196972637574,9.65755226392588,7.523971436200458,-0.8709913908452454,0.1176650937348298,0.4407719085929962,11.207633096420803,3.6815219877788254,1.7761328543923214,1.740635781960226,85.48404046442063,87.35491930345404,75.72818845695203,158,MABC,0,16.719887778604726,15.733145567442907,5.658867190771239,0.9832349427348855,11.381794849548784,2,0.0,0.17844981030282897
5.032057205797661,1.3291341276695712,2.7204343842161918,12.42102945568904,5.005392278810278,7.200666696075711,6,2,8.6158030603638,2.506007100289289,4.5744466080111525,-0.5511353038463873,0.6541446363940946,0.2138700854992872,13.365248832003653,2.4792902912382977,2.1504654112349364,1.795634361236378,84.20154171149348,83.61302550822941,82.36438712821406,182,ABC,0,9.390647819598147,8.252986423319339,4.480232311859519,0.8817004831236537,9.573654466354759,8,0.25,0.5985672321224325
9.19176684122786,8.921257658247267,4.515676603204732,12.602142836252678,14.892538041857312,6.019062307138643,8,2,12.937011337761527,9.774583972351056,4.677770920006745,0.5313122163468951,-0.954345722406023,-0.7050205384611548,26.66812891931785,2.6667330428800926,1.8099975514672195,1.35279660885087,91.07051429780329,83.07405590424605,92.01114974717656,146,ABC,0,7.0389645845053455,6.876543742835324,1.503385703933911,1.3000470717501655,6.529651991786832,10,0.2,0.37497943819958823
3.2084748011736783,9.222467328856071,0.1476797567458659,14.118537026266756,7.328719202525015,7.284202965713083,9,3,1.3460209693240954,3.1525526230646794,0.5343280136681627,-0.1534469692715423,-0.6288089174113534,-0.2781468260582502,26.42812548503111,3.913531151783136,1.0747121465669442,2.4589699856449823,71.79836735415527,83.8587732684597,80.55825166481266,121,MABC,0,13.173674629104555,11.073199163809225,7.136523208967217,0.7044943462093493,10.34222972595729,12,0.25,0.45406171568228704
3.7863151224085567,9.209830543590122,2.422052929197969,12.091064798530002,8.790787127326707,5.767619588786831,0,3,13.650999607805629,16.794000367485022,3.998191869639044,-0.2275801558821493,0.4980070556277791,0.6881536543831948,12.918875601796438,3.068406162537236,1.6787962638294427,1.42006323319904,70.23705433780736,89.74712670877673,80.27873039865608,172,ABC,0,8.963106651240157,8.3153150612441,3.3455666595888616,0.8794084414237441,7.315070626917935,3,1.0,0.2322183518496636
0.3739214354733189,7.423040182482829,4.432540978380748,12.984420241946566,9.323669222217973,7.86603226729058,7,3,14.484632328212266,15.7595060362208,1.0236023864007482,-0.3144616776575877,-0.5530278515971752,0.4845992605646496,6.92613414510984,3.1753284703093185,1.6299163958769525,1.2278972176400091,84.6943246223059,93.81428709371664,90.85857387459028,105,ABC,1,13.207041051112373,12.7529240135252,3.4334912889098312,0.7997264499172306,6.355006529318699,10,0.3,1.443806861156515
8.799102156920279,9.838683623238776,2.404979422535291,6.110152629872417,5.196585778948468,5.376588901817144,6,0,18.653306717566583,13.246599390636318,4.031693674661784,-0.2292384087185441,0.0212892870712577,0.625485384293595,18.722807226501107,1.79438027567981,1.546174304551122,2.2194581068387422,81.68413921984484,93.81641019578036,92.794105540396,152,ABC,1,6.132698007592858,5.364654877527132,2.9716094792818533,0.666509900707198,6.157719336408122,6,0.0,0.32046476403962165
5.64291456369912,9.01368433732928,0.0220741640599186,12.876689671399417,13.689223168016742,6.289050727827105,6,4,4.86203376812349,11.15543222872438,3.777723746135373,0.2153485891120377,0.7523579037832473,0.3481258201349755,12.60322250619446,2.22768120993772,2.000190758874613,2.67889527213089,92.92012480383067,87.36183173875149,93.11593002621908,178,MABC,0,10.65190879217701,8.613255230518293,6.266976563767186,0.8565097879547651,11.936587718674312,10,0.4,0.7934478658204296
8.158543225317297,3.0357344878063164,0.1508804519151546,14.286460172467184,10.5639487767684,9.331643950572875,6,1,9.92021076774693,10.848942076462713,0.8482333108314188,-0.6332405934230594,-0.3467593474685833,-0.6988738607726492,21.849234244704945,4.752548905434724,1.2796814935317276,2.139152312234573,87.86963083238064,92.85102720895696,89.77830921846555,153,ABC,1,13.360830622007962,9.706975661435424,9.18076349865772,1.0048185744137568,13.009787182053916,7,0.14285714285714285,0.3203773606709542
9.585329107299325,5.149423724301286,4.294725892719023,13.105066618365322,7.947821598050816,8.300587009655764,1,4,3.472972458681407,10.248978835032196,1.029448535285887,-0.3450555511276403,0.3182315670537965,0.4554500125934431,20.406592837959774,2.6876340693163767,1.4471159167083456,2.788265197650565,72.16905376271676,86.84734239257503,81.9588237950695,137,MABC,0,6.022167889954301,4.496619041748028,4.0058611169367415,0.654040807293308,10.844450133513542,5,0.8,0.24501885443115912
2.0560606302998705,6.845293552598265,4.966825480747975,5.031440384983043,12.398810091903888,7.360963563865205,7,4,0.3990378964205532,19.425453174743367,4.102652590419665,0.9548981024804576,0.2020292871708002,0.515120066789392,29.12945358558482,2.7895575602031086,1.866920636993671,1.5668126508650198,83.56385657249561,91.48119358858992,91.80353525747032,162,MABC,1,6.739905622332692,6.300351628037883,2.3941380831172303,1.1036280633459028,8.159776306215495,11,0.36363636363636365,0.37762465978570664
5.758544154249958,1.497240032278504,3.616109166839307,9.825542215214975,5.813355448778332,8.48019747927238,0,0,14.908104664122671,7.866199405639822,9.53638209825966,0.952447723690194,0.7907575233489241,-0.3056126775558412,9.698371187246035,2.752020749905301,2.9040986909000024,2.2722362639133857,79.09625380416497,85.33389724812766,77.55851141037705,129,MABC,0,7.669985699307967,5.9303731346721085,4.864088312433074,1.2750895010854755,18.160030009637484,0,0.0,0.0
2.2697978619583328,5.835996122950988,0.5359075336657609,10.060747330833305,9.785694571644273,5.359313870497092,5,3,2.1890498768505684,7.5065086978703155,4.036492394057617,0.3039858153752333,0.4191349904644403,0.4048157099286444,28.422567595567426,4.3786873583322095,1.2982832674724818,2.421694821692992,76.2598745012302,82.36116749367484,91.30460541686416,192,MABC,0,9.978189222116306,8.734930535623816,4.823406336831331,0.6572345663353414,13.766793887158935,8,0.375,0.2814664781111338
1.3712165055955894,0.32151842664907,1.4647393850619324,5.17610778091443,7.326601127004037,6.621243236849052,0,3,14.348034762742667,3.3009329791073427,0.1738156714887628,-0.628200293434372,-0.2870758426434172,0.6784617683094873,22.385756578974963,4.041670022378489,2.5218417456142523,2.235270849000144,71.6942502914555,98.02971238964176,88.49967845872139,149,ABC,0,9.494098863468047,7.971723857222469,5.15650385178712,0.9681727734026069,22.78289124768816,3,1.0,0.13401378637421818
5.413362835400965,7.522234113225056,0.1213759198490038,7.950962366026035,7.921227532156569,8.41239637318096,7,3,19.67295717217643,11.047570902570165,5.685848920270793,0.236594182846628,0.8851799278510721,0.8088914038728954,11.38424665307329,1.0428596084832322,2.866166773587849,1.0791172211239115,88.54311570754102,90.98080814376424,76.93370916460508,107,MABC,1,8.679840279852392,2.5687754137291243,8.291020453331955,1.2222215900918934,3.2254916896001693,10,0.3,0.8784068287294531
6.614624829809078,8.706000559512404,0.1510905817832103,11.974749318207534,5.040451628549391,5.494823606333885,7,1,3.687503932725764,5.667021459721273,8.095939934392343,0.0285848968487192,0.9036906367900466,0.1805126109470649,13.494299632032032,2.359003369324162,2.103242884553531,2.136379359270289,75.94796198322416,94.0484880084867,76.07687308131518,148,MABC,0,8.409676933990175,6.493626374870431,5.343733024550675,0.9219862613188866,10.59976807395909,8,0.125,0.5928429202068433
7.649490842368199,7.115108811762024,0.5324341605300509,13.228186824867716,7.722729982193042,5.071017058662788,1,2,14.741059361617197,6.833183333409969,7.743684281085578,0.9402624820148582,0.9884140210556636,-0.3686315872741719,27.59818486314959,1.263188249999903,2.186397693045774,1.8076346803936167,73.89606723063253,89.71671278176467,77.4245046611428,179,ABC,0,7.217325479368044,5.611688903700223,4.538582898132737,1.4131330649448561,4.992383079899907,3,0.6666666666666666,0.10870280110362412
9.468535803606056,5.073625594265051,3.9368106032834858,8.738470462730255,6.534834828287175,8.6600605010229,2,0,10.318629186418244,5.183839638019161,4.8115924143417885,-0.0933815394749544,0.1218243360314703,0.8271700621063216,20.9173731584151,4.223861571319384,1.7510628266187007,2.01493120623382,83.94462549591807,82.03800077898056,85.21957996700752,136,MABC,0,4.9977212231210935,1.6334404879087636,4.7232498977394135,0.841291621501841,14.902928853690552,2,0.0,0.09561430036425947
1.7851058543516918,3.9480448841015434,4.249666702123709,13.46248464709873,10.335468305507655,5.801725441894377,8,1,11.053577840135544,17.404166131170577,6.582003538914353,-0.926120167979277,0.469930104857523,0.6623097899158457,28.28904743814249,1.962086062738032,2.3661348384797782,1.0567981266786066,79.19401579365825,98.38941023646878,93.41784964724437,178,ABC,0,13.40034476292771,13.31015978242281,1.5520587397706684,1.2317415016178266,4.906248910875911,9,0.1111111111111111,0.31814432846067425
2.429781395482733,0.023808660301986,3.181704046110493,7.42582287908573,14.96908701991554,5.69109229935317,4,1,17.376450227748435,0.9795991900271006,5.097691918272648,-0.412047933130153,-0.7756973567794012,0.2095894326787706,20.15940706924151,4.560925022748974,1.119799809003471,1.2054397995319677,77.383086113566,97.72718018767482,84.28341218088042,189,MABC,0,15.956779285235713,15.7582288266231,2.509388253242677,0.9030047723029981,6.156570376322441,5,0.2,0.24802316768675295
0.5554697179080093,7.973689669156887,2.423769860242713,14.860126158007729,8.697722651929976,7.882745848605703,9,4,11.592425079924816,13.54638079593576,0.8370448045057755,-0.2503793306824513,0.6537022998071631,0.4153331064006755,11.913642011863068,4.535955969480868,2.816674716335495,2.684777897298468,78.2571659461729,96.98984100458452,79.41287501349682,148,ABC,0,15.328008300850875,14.32296825484961,5.45897598836299,0.8139521455703654,34.30156139192394,13,0.3076923076923077,1.0911860526827302
6.759278517681708,2.765437610300068,4.017619963962426,8.17287764170045,11.363837781730856,5.08632171886158,1,3,0.0386208072701732,18.639679645075454,4.231199785125553,0.8441329235220603,0.8732643159536726,0.0670427993274962,10.365957138974547,2.122541829816258,2.201860730342342,2.1436520221301025,94.58673121326578,95.00833877852332,93.63278317221722,154,ABC,1,8.779115640678855,8.713825106776447,1.0687017548991538,1.2164068788993274,10.018446694661222,4,0.75,0.3858785007860548
2.1058625342271355,9.454528624016564,2.8203568343614727,7.610976365926909,7.337084875515034,5.153094317409602,2,4,0.9701600378603504,1.1016215569436705,9.112318702290017,-0.6112911753815933,-0.4374941288357221,0.8990334155676452,14.541689700172848,4.696680329371388,1.701671377880962,1.9752169072538628,83.50337778302331,91.73528212081362,92.64599801457464,187,MABC,1,6.342831425543178,5.898291814418847,2.3327374830481293,1.1718955141873202,15.786341380468462,6,0.6666666666666666,0.41260679630157987
6.03409891345457,8.627854632408555,3.6717231749230055,7.426911066610719,11.10798147647525,8.184711954890902,7,3,18.404129624931105,13.4101985524648,9.20217894848397,0.2939857877132794,0.3613052724377339,-0.7776492931915229,29.20981950364372,1.1695644221027717,2.8549547193036213,1.4741024681078028,78.32245945319504,92.32277694112416,89.68271210442288,175,ABC,0,5.334606132110956,2.844460380571276,4.5129887799678965,0.9064808693348015,4.922106955981726,10,0.3,0.34235062625952106
9.228144344911383,2.63787870690446,1.7346506446428325,12.050805143263768,7.485646643463432,7.618286622438031,0,0,8.795239077456518,6.779372246948876,0.6069378260932123,0.9145361381849428,-0.4112139164570063,-0.5189125693720249,29.95720054366909,3.5558239029476653,2.717151141657224,1.6311257810137505,85.45880974492611,90.95211815924536,93.2548866794676,161,MABC,1,8.129295188913403,5.609658452106023,5.8836359777951985,1.1290453878327544,15.759465863983593,0,0.0,0.0
